symbol	gene	FDR_3	logFC_3	FDR_6	logFC_6	FDR_12	logFC_12	FDR_24	logFC_24	FDR_48	logFC_48	biotype
ING2	ENSG00000168556.6	2.2542298381147996e-9	1.0230191101295034	6.376106366484404e-4	0.5455514032338631	0.392725280412441	0.15060232672467694	1.1592317541435901e-6	0.627835295429934	2.2897923857073225e-25	1.0908332917024781	protein_coding
SPOCK2	ENSG00000107742.12	2.7332614104694114e-9	1.28336672501817	1.5293008300889794e-112	2.3060657757265264	5.442400785595092e-262	2.9763764208631818	2.3052829834319378e-138	2.6810450077476653	7.15176059838008e-58	2.0903721129814192	protein_coding
GCOM1	ENSG00000137878.16	2.7770394414561904e-9	-1.21306024833083	8.045435673766867e-8	-1.1828622988773536	0.5814413923408637	-0.13290622630038998	0.8194592248678972	0.08253652830837117	1.0537245752172658e-4	0.6474920657687889	protein_coding
PDP1	ENSG00000164951.15	2.872783825035401e-9	0.8946732140887185	1.4576986372412317e-4	0.3295649970689851	0.019723350046947332	0.1793321909310099	0.6636174003458953	0.052621263992248965	0.005609034225568071	0.2719088885872348	protein_coding
LRRC3	ENSG00000160233.7	4.293214724395517e-9	1.4168144098638964	3.4870556954389775e-13	1.0620851703258167	0.8159913744835553	0.06713159721060842	0.6317616540625425	0.10668427455566643	0.671452877641866	-0.10818578781631445	protein_coding
NFIL3	ENSG00000165030.3	4.293214724395517e-9	1.0670105637817902	8.90622617937088e-10	0.8032797085063302	0.03027077949832865	0.27352199696978446	0.01050729570894314	-0.27932868858985876	5.1483688551730926e-5	-0.3870660051645429	protein_coding
FOS	ENSG00000170345.9	5.091406571684009e-9	1.2949369691552233	2.9117593370280726e-29	1.68341367556283	0.0021118523169051267	0.7257006439547484	4.906988681793937e-5	0.8736707484613813	2.01727858238323e-8	1.0013040083588407	protein_coding
ZNF620	ENSG00000177842.11	8.837074858340639e-9	1.9316125922160787	0.4720763411297576	0.385532030790604	0.5883581847415486	0.18160782834973435	0.6621951530887823	-0.22511174559275332	0.37883093795210243	-0.37306263907005477	protein_coding
DACT2	ENSG00000164488.11	8.837074858340639e-9	2.335815535962601	0.11379427952815332	0.8984835835111858	0.2208295466169667	0.5464933387929904	0.10603421677101263	-0.8810269341397055	0.9872678044479719	-0.017754018343885014	protein_coding
DIO2	ENSG00000211448.11	9.666168194909915e-9	1.7601604748131061	6.819801841546113e-153	3.432557648986301	1.7132512829667815e-291	4.344550151033701	3.3857051464837876e-61	2.2489349194720427	1.0800241717800568e-36	1.89098662784916	protein_coding
TSC22D1	ENSG00000102804.14	1.0371242947439811e-8	0.6911410265244204	0.8636461369097782	-0.023619999750806447	0.028072848400922404	-0.16616178346722174	0.40700346116373803	-0.09912575703260468	0.8738629778674274	0.018664221803206336	protein_coding
CXorf40A	ENSG00000197620.10	1.5038995450822488e-8	1.1949112281297958	3.4067815074209547e-19	1.3387266107900389	1.3372408469661386e-5	0.5013964494041658	0.4160253161665709	0.13706912353556708	0.8737601584172137	0.031751826389380206	protein_coding
NSFP1	ENSG00000260075.1	1.5255141965702927e-8	-6.718398189637625	NA	NA	NA	NA	NA	NA	NA	NA	unprocessed_pseudogene
KLHL26	ENSG00000167487.11	1.6768980637998345e-8	1.0225322461424209	3.537279652961407e-18	1.2619108161067691	1.1964154801208674e-10	0.9433477675727493	3.0626552926763923e-8	0.7644453101099925	2.1666015529962212e-11	0.9667031124406705	protein_coding
SIAH2	ENSG00000181788.3	2.132948451715482e-8	0.7782797036005038	8.490490780671656e-32	0.9620478364154861	1.3380421970808627e-12	0.5408813486197498	0.0025669941379579727	0.26547506292298817	0.03225857954464989	0.22255022913164632	protein_coding
MT1E	ENSG00000169715.14	2.181523036711699e-8	0.9676375670275942	3.316494069587382e-32	1.30680797575019	1.4764898472621945e-58	0.9574168942920794	3.835745136082563e-28	1.3767370484190267	1.1925210897494742e-14	0.6122295038907822	protein_coding
SYT12	ENSG00000173227.13	2.752917086707555e-8	1.3949540635351447	4.576466168166678e-50	1.9659500754342745	9.051799755860387e-269	3.8619893832911	0	4.978364886926635	4.366681764371602e-184	4.409716729326846	protein_coding
CXorf40B	ENSG00000197021.8	2.7770365820357458e-8	0.9107763902559172	2.2125288761214343e-15	0.9784591227391525	0.0036070340275384284	0.3186406447563917	0.0014335547265518583	0.4756909355040938	0.26563512679974355	0.13957524264166077	protein_coding
USP36	ENSG00000055483.19	2.9147996156208012e-8	0.831937043226886	4.842268669615718e-7	0.5176850403704746	0.8556723531732288	-0.023370598857398416	0.8117002980625257	0.03488529710286864	0.09602226816204687	-0.1653559129681249	protein_coding
PER1	ENSG00000179094.15	3.0469812795081466e-8	1.4547065689995111	6.148812357781872e-47	1.8153847620851402	8.897270918801234e-18	1.0412827420214734	1.413831080281016e-9	0.6453252713042915	5.147676304706931e-6	0.3807885454943894	protein_coding
POLRMTP1	ENSG00000266066.1	3.128007296596831e-8	3.2273740129376667	1.1874031472641514e-11	3.046659000708293	4.070964850154558e-14	2.8646243772478504	6.036297200662983e-8	3.2884876406618844	1.78959220004913e-5	2.239324949654718	processed_pseudogene
DLL1	ENSG00000198719.8	3.239347175301504e-8	1.961414421589459	0.2865324179937826	0.5250331454111963	5.451095934098043e-4	1.112482332363497	0.21234516946572893	0.5649258677881827	0.37907865939723023	0.36473074100892944	protein_coding
ACKR3	ENSG00000144476.5	3.802200224045645e-8	1.1217871152947474	0.01663722663123746	0.8108706615633683	3.0130238838612277e-6	1.0669837411927197	0.015562820582767905	0.4727766222662003	0.09116665921128601	0.3909568184930893	protein_coding
NECTIN1	ENSG00000110400.10	4.852287219950349e-8	0.8133888146923242	2.886329330139592e-34	1.4538611645988642	7.423979836753717e-50	1.1461931135118988	8.24929938973578e-6	0.7226733250282029	0.003851658292238225	0.3499346379315596	protein_coding
SPSB1	ENSG00000171621.13	4.901002443401888e-8	0.8540857330165791	0.043956257139116356	0.20345568759015176	0.2865816270375909	-0.12265273266690664	0.03171388195010868	-0.235494058868498	1.5450419923811465e-5	-0.3657894491636077	protein_coding
LDLR	ENSG00000130164.13	5.614856154907187e-8	0.8581190448808034	1.6962697482821792e-100	2.1780882230422303	0	2.918365499839604	6.412572867067122e-237	2.807022779224506	9.187233756928898e-204	2.688189201726578	protein_coding
NDEL1	ENSG00000166579.15	5.689657737122598e-8	0.7637274530182737	2.6160156302811476e-32	0.9669274381027892	2.2784469217140683e-69	1.1305207278377303	1.0728135684298803e-48	1.1207977460822551	2.703060417807866e-40	1.0147263520764491	protein_coding
CHSY1	ENSG00000131873.5	5.793122380103485e-8	0.6316610841742031	2.6009107815692353e-22	0.7479391572924573	1.122973457592773e-10	0.38406086930273	3.095319343014293e-4	0.30750474888961604	0.046073697474291686	0.18532538228177747	protein_coding
SNN	ENSG00000184602.5	6.720834748514495e-8	0.7661643652278189	8.049232007461805e-64	1.7399243075425832	1.8406647746881965e-71	1.512492128858796	1.0824087760837918e-23	0.9397567006698482	0.009664337167523185	0.25372514143796315	protein_coding
SERTAD2	ENSG00000179833.4	9.191604752357211e-8	-0.6908961498156356	1.1500503052906418e-6	-0.4370859423479607	5.727040525574235e-25	-0.776198564948054	1.6979026709867007e-8	-0.5137769127620858	3.733589616356404e-5	-0.3639747298737826	protein_coding
DNAJB9	ENSG00000128590.4	1.1050209260788477e-7	0.711663818402244	5.861463840573268e-14	0.7901962796452446	6.750947234309408e-100	1.623965766566299	2.536692626863648e-44	1.33597073346779	1.105769868869503e-39	1.0896743901678412	protein_coding
LRRC4	ENSG00000128594.7	1.1729262185707577e-7	1.201021356896029	0.07597508055134718	0.348251302503429	0.2760106417300091	-0.1904551015931751	0.02755779325340938	0.48690458486921734	0.06186213262134823	0.5492357285037779	protein_coding
BCL2L11	ENSG00000153094.22	1.810319923765555e-7	1.1598268379374852	1.7758507550188662e-39	1.6616615737783345	6.8587482054880505e-37	1.425164845511556	0.49369776421276695	0.134941375752927	9.696702754156472e-4	0.42393067063795287	protein_coding
BANP	ENSG00000172530.20	2.210361746610087e-7	1.202663992822586	1.421745459109766e-31	1.3808445249798498	0.308056784903444	-0.1385739366509796	0.23024470019583596	-0.22783766942353545	0.3822143924937567	-0.12478869923932003	protein_coding
REL	ENSG00000162924.13	2.3107917869069071e-7	1.2370839024562494	0.004020839388385601	0.5750725354109102	0.5380753915665497	-0.142388249423417	0.9389955135936722	-0.02111878818919287	0.8407295606544468	-0.03892772751329378	protein_coding
CBFA2T3	ENSG00000129993.14	2.8283870511258526e-7	1.4858951861226584	6.9346662731615016e-34	2.4064109847536064	5.866325973783854e-36	1.934031154481732	0.008597056166327584	0.6080779345865063	0.45265055603692744	0.19277753432518693	protein_coding
KBTBD11	ENSG00000176595.3	2.8748251733708613e-7	1.1875732592869495	9.832217142785472e-42	1.7290930965780271	6.3342808664855474e-74	2.4789698184931086	5.249570844918776e-52	1.826791400917733	6.159736382433281e-37	1.6903545125488026	protein_coding
TUBB3	ENSG00000258947.6	3.347858754802923e-7	0.646692653860457	6.274756190408902e-35	0.9615311550886858	0.005169856316253713	0.26006779185235074	0.016585856391905213	-0.25259248060446204	1.393090528279714e-10	-0.5393335457595856	protein_coding
SALL2	ENSG00000165821.11	3.531784952289813e-7	-1.3316395289396887	3.3675031566247226e-11	-1.816545619740499	4.4256140922337603e-13	-1.0358273360417154	1.8149588366577697e-6	-0.6950949528273977	0.46148093391164674	-0.11117268578174506	protein_coding
DUSP10	ENSG00000143507.17	3.6500989129539034e-7	-1.0044284307108453	2.7106726563392316e-41	-1.7756037920856116	1.8773077507581312e-39	-1.5046623501858138	1.2515296302999173e-20	-1.0286477545930095	4.154422513900696e-6	-0.5592683172070032	protein_coding
GPCPD1	ENSG00000125772.12	3.6500989129539034e-7	0.9702049876183337	1.0096860190333737e-90	1.859939410941271	1.976832465964549e-31	0.9466359209654882	7.191598977265818e-9	0.55409873678138	0.10365128527055527	0.18213241305326203	protein_coding
CLK1	ENSG00000013441.15	4.576699637251334e-7	0.8762095815985433	0.3989201177661823	0.16768479277958068	0.3344641361844323	-0.18557102399205033	0.9422426586085855	-0.018364946050940995	0.4261605211077514	-0.17128915438843237	protein_coding
ARID5A	ENSG00000196843.15	5.630165380362856e-7	0.8814729239285025	9.648997457258144e-5	0.7302490276050485	0.5381567041173129	-0.1427260665267164	0.570773662172338	-0.11956715268825743	0.4078286303087813	-0.16435830600327886	protein_coding
FDX1	ENSG00000137714.2	5.683962039358991e-7	0.7137405547293041	4.977992416428314e-112	1.7981243674571878	0	3.4366953424564968	5.8727848514104905e-301	3.8796250449185945	0	4.727696528170651	protein_coding
CDKN1B	ENSG00000111276.10	6.03227618613001e-7	0.7730966457685315	6.676556068423177e-10	0.612158932762626	0.11363347266165312	0.12710667589854469	0.08361212277900905	-0.16686278622457687	0.3302650766834282	0.11709577656743594	protein_coding
MAFK	ENSG00000198517.9	6.397303591601949e-7	0.7041551153952637	8.060894301115923e-7	0.5108944806065263	0.5051941337423814	-0.07574161484913096	0.46585168103272956	0.09478227216798096	0.00924298679880497	0.25287926128554666	protein_coding
CPEB4	ENSG00000113742.12	7.718633803747994e-7	0.8394881638227033	1.2582947253556237e-90	1.5396901406514083	5.857103388556802e-32	0.8087327686290656	6.817135365608964e-13	0.7483233768129094	5.328157041068986e-46	1.187452287096139	protein_coding
BCL3	ENSG00000069399.14	7.749940524647793e-7	0.9342440619854229	0.6591835810064598	-0.0782999906265992	1.0780270843146027e-5	0.4375630588591251	0.35987550777344224	0.10550233513347188	0.0036006719802482616	-0.2826476609239263	protein_coding
GATA4	ENSG00000136574.17	7.959762363460568e-7	1.400555912956268	3.641899470034765e-14	1.4903022084075164	2.2344718683546863e-36	1.933080840803136	6.220666091383322e-7	0.9368553301638144	4.657569848909684e-12	0.8837659651493243	protein_coding
ACVR2B	ENSG00000114739.13	8.605181860937334e-7	-1.2009501992427194	1.552544396026467e-5	-0.8276644267463431	2.5365317800377292e-6	-0.7053335976697344	1.1217966562137388e-4	-0.7048372796521543	1.3266430123972187e-6	-0.8348730083023708	protein_coding
NR0B2	ENSG00000131910.4	1.069370792067014e-6	2.9420702065654565	7.515531454419911e-10	2.086013471230008	0.11340023954151586	0.815938659912106	0.005009688937566419	1.3357449724747017	8.319926602421836e-22	3.1975680813171374	protein_coding
AXIN2	ENSG00000168646.12	1.1982580176313427e-6	-1.4899492115961985	0.875342418386874	-0.06832904539461611	0.7368826161689243	0.06930060233806563	0.878104593591465	-0.03525700853193342	0.0255398465214698	0.2792714049167383	protein_coding
CSRNP1	ENSG00000144655.14	1.2461441105344665e-6	0.8308239436946396	3.672277895019404e-11	0.6713428988514384	0.044793457765666136	0.2026070672898498	0.08814761009674481	0.2324177041129405	0.7313953156784092	-0.0474522779772518	protein_coding
MOB4	ENSG00000115540.14	1.3051268134645044e-6	0.6391513074047037	4.0225783564079474e-24	0.9385854612662792	8.820882456264574e-173	2.0564042019792654	2.0481502500431034e-75	1.7685911367728566	1.1863417645253543e-231	2.6483107156863617	protein_coding
EPHA2	ENSG00000142627.12	1.3136212090115569e-6	0.5898594009315812	0.9221273047428257	-0.017047466204468814	0.0032092287006315907	-0.26282355820094505	0.3530373414776953	-0.11811108432762031	0.6024339978665048	-0.05506664312609366	protein_coding
GADD45G	ENSG00000130222.10	1.373517197394177e-6	2.0742380586633677	4.5915318463651147e-7	1.3872760156473638	0.04165652137163735	-0.6001385033783466	8.225473468233673e-4	-1.1382548219617563	0.24417403260075635	-0.41827490306160303	protein_coding
BCOR	ENSG00000183337.16	1.5520754542223276e-6	0.7798160057078234	2.1695321786179125e-11	0.6888396823365313	2.307033625606134e-4	0.2889372597226086	0.03384522974549166	0.24039028021955808	0.6550099034057881	-0.06897968075074597	protein_coding
INHBB	ENSG00000163083.5	1.6868890971578794e-6	1.4762861439402082	1.9561046317680825e-16	1.4882889231260559	0.009969587127303394	-0.6117576357796055	7.018162176152853e-8	-1.5233631387800428	0.40273798148197054	-0.2566001200507097	protein_coding
GAS1	ENSG00000180447.6	1.7039225168815693e-6	1.0164640745785263	1.2778983909901912e-6	1.0489323638931194	1.8484672282791216e-37	1.7418511935235315	9.45650169540399e-17	1.1667653759372243	0.7113166911892378	0.05471113071762923	protein_coding
KDM6B	ENSG00000132510.10	1.7063650909374104e-6	1.1143374133682709	2.3794551019706942e-7	0.6077668471334041	0.9655087907911165	0.006822252485854463	0.003631175070270156	0.40169641570547576	0.7175501170388293	-0.048405249890034016	protein_coding
IL1RN	ENSG00000136689.18	1.8193516807077534e-6	1.2524462061728605	2.0462807218567925e-14	1.2052536141852594	0.8469728126698404	-0.09668235647602715	0.002314097858095611	-1.0957568558735578	0.030296558899055134	-0.7136154906078926	protein_coding
EIF4A3	ENSG00000141543.9	1.9055295401704853e-6	0.6278879235597902	5.626075156440433e-26	0.8509245774796886	1.8898122614194873e-28	0.6071145995805451	0.06513236935112894	0.1664882406849998	0.02624634464877439	0.18390883791385945	protein_coding
IRS2	ENSG00000185950.8	2.039390612920355e-6	0.9813324812267584	8.440826055380554e-4	0.4278376754271745	1.3244212759784886e-30	0.8261455664644197	0.0021423852708352393	0.3744571671335499	2.438421022879372e-6	0.5022605260387645	protein_coding
SDS	ENSG00000135094.10	2.126378363411868e-6	1.5646908514218676	1.8689523114336407e-54	3.199043204435063	1.7455103858099235e-11	1.2418883035514345	6.813110048775547e-23	1.8652554248551774	0.0013009188394483382	0.7933255551928771	protein_coding
MEDAG	ENSG00000102802.9	2.170323933517342e-6	0.9999449437278838	1.3006849654546715e-14	0.9346124107199686	6.94976898943249e-5	0.513870881454558	0.21902942212936743	0.19934231886748224	0.3160151907519867	-0.15934190259173994	protein_coding
MAPK4	ENSG00000141639.11	2.476994093216213e-6	1.1729171284594069	2.769130628307238e-195	3.7188662393639693	0	4.513432559908213	0	4.154480243093332	0	4.8208671191483985	protein_coding
SH3BP5	ENSG00000131370.15	2.606676160619534e-6	0.6692733550532376	9.938688210556666e-130	2.3994211772686906	7.492173727875022e-232	2.5580773160003507	2.032033585413666e-178	2.250153752566137	1.4401087214917372e-142	1.8744951738391062	protein_coding
BAG3	ENSG00000151929.9	2.7615993437475445e-6	0.5977628842221185	3.887072132691425e-17	0.5957394668577455	0.7285888761744977	0.036676443403927256	0.02375681321673562	0.21483510233928144	0.004655423299237221	0.214046467871919	protein_coding
PIGA	ENSG00000165195.15	2.9293166524592806e-6	0.9052593948035322	4.75626916536304e-27	1.4398407921736367	6.001254154505173e-4	0.45528043897179127	0.4414743607580865	0.20442756223485992	0.9986974619135864	5.133652254560026e-4	protein_coding
LNX2	ENSG00000139517.7	2.943180377386999e-6	-0.8285349082048323	2.6676229069855833e-8	-0.669501427590527	1.4722286330375427e-19	-0.8058633374534544	3.0886582758154315e-18	-0.9557612276576198	0.004333953527469888	-0.46865602795322386	protein_coding
SLC25A25	ENSG00000148339.12	3.192867299780783e-6	0.8054175936382622	7.706196212595448e-15	0.8222540501605338	2.4371294633664474e-11	0.6294369292639472	6.5339568688293e-14	0.7238254694545846	1.5779244936068288e-7	0.5731462656154108	protein_coding
CYP19A1	ENSG00000137869.14	3.591780710013231e-6	1.1696714218121576	4.720321351144999e-43	3.4579096738283606	0	7.25369553333601	0	7.303016161465391	1.4917834205683828e-209	6.018569452849291	protein_coding
STK19	ENSG00000204344.14	4.070407945048163e-6	0.8406079828116111	6.235434607664908e-16	1.0185699458441557	0.004635237136071785	0.32588124029841714	3.7806573256643616e-7	0.7856665848744717	4.2290413757656556e-11	0.7069838183671098	protein_coding
